AAPL,NFLX,AMZN,MMM,K,O,NSRGY,LDSVF,JPM,JNJ,TSLA,V,PFE
32.981777,140.889999,852.460022,168.213257,64.475525,47.785015,66.623169,5215.77832,81.026215,113.441887,48.737999,87.31102,27.558968
32.996002,143.520004,854.590027,168.485962,64.440758,48.143036,67.416733,5229.394043,81.097237,113.864342,49.234001,87.680786,27.558968
32.94622,143.190002,852.530029,167.439056,64.5103,48.076443,67.389984,5229.394043,81.23037,114.196922,51.599998,87.135872,27.647837
33.294674,145.25,852.969971,168.204453,64.962204,49.317055,68.54911,5229.394043,81.425674,115.913689,51.146,87.495911,27.979099
33.349194,144.389999,853.419983,167.421478,64.970901,49.175522,68.780937,5229.394043,81.345772,115.464287,52.41,87.612656,27.817513
33.183266,145.110001,852.309998,169.22496,65.275063,49.841633,69.07518,5229.394043,80.493607,115.104729,52.299999,87.807266,27.72863
33.531719,145.830002,856.969971,169.796738,65.162071,49.508575,69.128677,5229.394043,79.916626,115.113739,52.383999,86.775848,27.777109
33.147709,142.419998,843.200012,169.022583,63.962772,49.991505,69.003845,5229.394043,77.573189,114.376678,50.136002,85.686028,27.672075
33.522228,142.649994,848.059998,169.101761,63.189304,49.908257,69.342667,5327.782227,77.697456,113.486832,51.001999,86.133629,27.849819
33.403709,141.839996,847.380005,169.031387,63.536938,49.69175,69.414001,5267.448242,77.573189,113.163254,50.956001,86.464485,27.704395
33.337337,142.020004,845.609985,168.477158,63.441353,49.508575,69.449654,5267.448242,77.484413,112.785736,52.632,86.785568,27.470093
33.394238,144.059998,846.820007,167.527039,63.058964,49.183853,70.127304,5267.448242,77.440041,113.073372,54.043999,86.552032,27.615524
34.086391,145.169998,856,168.019669,63.145855,49.03397,69.503166,5267.448242,78.647263,112.947525,55.490002,86.717468,27.59936
34.162235,146.470001,874.320007,167.746994,63.510876,49.183853,69.574501,5267.448242,78.354332,112.282387,55.476002,86.775848,27.736713
34.117195,148.059998,876.340027,168.274826,63.041569,49.243179,68.789856,5267.448242,79.028961,112.048691,55.584,86.61042,27.752872
34.053204,147.809998,886.539978,168.318802,63.102413,49.744541,68.566948,5267.448242,77.972641,111.949829,55.66,86.474205,27.639759
34.062683,146.919998,891.51001,167.782166,62.893841,49.894962,68.558022,5230.777832,77.688583,112.075661,59.703999,86.951004,27.663996
34.316322,145.5,906.830017,167.315903,62.806934,49.903313,68.486702,5143.727539,77.947487,112.066681,60.740002,86.386642,27.744797
34.138531,143.619995,909.280029,167.359894,63.224068,49.928371,67.800133,5143.727539,76.947601,112.174545,59,86.629883,27.623604
34.053204,143.740005,898.280029,167.051971,62.9286,50.279331,67.996292,5057.396973,77.206497,112.399246,59.740002,86.688248,27.558968
33.977352,143.110001,894.880005,167.139954,63.085041,50.354557,68.680336,5057.396973,76.938675,112.282387,60.507999,86.34771,27.550884
33.937054,143.850006,907.039978,166.893646,62.806934,50.763988,68.744698,5057.396973,76.670815,111.761047,62.478001,86.464485,27.502409
33.57201,144.350006,902.359985,167.210373,62.702644,51.315502,69.360703,5057.396973,76.536919,111.653214,61.742001,86.454727,27.413534
33.612312,143.830002,896.22998,166.884827,62.859085,51.290443,70.151405,5057.396973,76.242294,112.713821,59.368,86.289314,27.405453
33.434532,142.919998,884.669983,165.961121,62.528824,51.34893,69.939934,5057.396973,75.349533,112.345306,60.799999,86.474205,27.373137
33.619411,147.25,901.98999,167.4655,62.84169,51.649769,70.215759,5057.396973,76.652985,113.001472,60.287998,87.388863,27.470093
33.470081,143.360001,903.780029,167.342316,63.423962,51.858673,70.197365,5166.200195,76.02803,109.496017,60.049999,87.31102,27.340822
33.346825,139.759995,899.200012,166.999222,63.145855,51.791817,69.084885,5166.200195,75.403099,109.091545,61.104,87.330482,27.154991
33.764015,141.179993,902.059998,168.169266,63.258842,51.867023,69.68251,5166.200195,76.376228,109.540947,60.501999,88.692734,27.260025
33.723717,142.869995,898.530029,168.468384,62.937305,51.599628,69.645729,5120.07373,75.456673,109.442078,61.119999,88.692734,27.179232
34.048462,143.830002,907.409973,170.87001,63.241451,50.204144,71.171959,5338.516602,78.117126,110.457756,61.605999,89.373848,27.260025
34.25943,152.160004,907.619995,171.661789,62.876465,49.995247,71.585693,5353.581543,78.795616,110.943123,62.757999,89.626846,27.276182
34.057938,150.169998,909.289978,171.54744,62.12907,49.47715,71.410995,5342.510254,78.947395,111.015038,62.034,89.344658,27.348898
34.084007,153.080002,918.380005,172.523895,61.668468,49.855362,71.594887,5393.320313,78.215324,111.221771,61.726002,89.1306,27.356976
34.050831,152.199997,924.98999,172.277588,61.703228,48.932888,70.794991,5393.320313,77.670723,110.979073,62.813999,88.760849,27.405453
34.745358,155.350006,948.22998,171.380264,60.964539,49.327034,70.969688,5393.320313,77.724297,110.862236,64.566002,88.799789,27.292347
34.965809,156.449997,946.940002,172.893433,59.991173,49.511532,71.530525,5393.320313,77.22435,111.185814,63.778,90.045265,27.154991
34.859138,155.589996,941.030029,173.861115,59.91296,48.496811,71.778778,5393.320313,77.670723,110.853233,62.203999,89.947975,27.04188
34.733509,157.25,937.530029,175.515015,61.181789,46.777657,73.415329,5390.367676,77.760002,111.410515,59.091999,90.123108,27.025724
35.309509,156.600006,934.150024,175.418259,61.433815,47.482094,74.527824,5390.367676,77.670723,111.015038,61.669998,89.607399,27.049963
36.269527,156.380005,949.039978,174.758438,63.18063,46.693798,73.921013,5390.367676,77.760002,110.781342,61.438,89.441978,27.025724
36.501831,157.460007,952.820007,174.151382,61.572868,46.09,73.783096,5390.367676,77.447533,110.745384,64.251999,89.519814,26.969166
36.328789,160.279999,948.950012,172.990158,61.746662,46.60994,73.599213,5390.367676,78.054626,110.385849,65.043999,89.763077,26.944693
36.642971,158.539993,947.619995,173.086945,61.433815,45.653923,73.635986,5390.367676,77.813583,110.736389,64.620003,89.617119,26.952848
37.154709,160.809998,961.349976,172.928574,61.555489,45.897106,74.573799,5501.465332,77.599304,111.131882,64.961998,90.230141,26.928381
37.059498,160.020004,957.969971,173.861115,61.720604,45.536507,75.033501,5501.465332,77.974274,114.142982,63.175999,90.716652,27.018108
37.004768,159.410004,966.070007,174.107407,61.138344,44.622425,76.559738,5617.605957,78.215324,114.844063,63.402,90.638832,26.593912
35.762302,153.199997,944.76001,172.430405,61.294769,45.083672,76.136795,5617.605957,75.233482,113.855354,61.222,89.444725,26.292082
36.307369,155.699997,958.48999,172.784409,60.903683,45.133987,76.136795,5577.858398,74.956703,114.125008,62.612,89.395996,26.283922
36.431133,157.020004,959.840027,173.279968,61.729286,45.452652,77.966438,5577.858398,75.688782,114.151978,62.166,90.146553,26.47971
36.652496,157.160004,970.669983,175.678253,61.972618,45.393959,78.407753,5577.858398,75.617355,114.385666,62.07,90.955605,26.202353
36.607277,157.949997,971.539978,174.987976,62.23336,45.40234,77.920464,5577.858398,76.56369,114.619362,60.771999,91.491737,26.218662
36.497776,157.75,980.349976,174.775589,63.024193,45.838417,77.378021,5577.858398,76.519081,114.61039,62.043999,92.417786,26.145248
36.623932,163.050003,993.380005,176.589783,63.163242,46.249332,77.488342,5577.858398,76.197662,115.388496,63.366001,92.641975,26.23498
36.56205,162.429993,995.780029,177.589828,63.111111,46.274494,77.994026,5577.858398,76.206596,114.836571,65.028,92.281311,26.218662
36.576328,163.220001,996.700012,179.15625,62.743462,46.300594,77.672226,5577.858398,74.903152,115.008484,67.019997,92.33004,26.210505
36.359734,163.070007,994.619995,180.952759,62.673435,46.241665,78.297432,5577.858398,73.340828,116.039963,68.202003,92.827179,26.634703
36.459702,162.990005,995.950012,180.846603,63.846375,46.75518,78.619225,5577.858398,74.153236,116.519508,68.073997,92.992882,26.683647
36.999996,165.179993,1006.72998,182.92627,63.872643,47.630695,79.483467,5781.614258,73.778259,117.69574,67.970001,93.723976,26.54497
36.63821,165.059998,1011.340027,182.501511,63.855129,46.612064,78.922623,5781.614258,73.912201,117.949066,69.463997,94.113861,26.389973
36.761978,165.169998,1003,181.784668,63.758835,46.65416,79.851234,5781.614258,74.06395,118.374321,70.57,93.373047,26.161556
36.980961,165.610001,1010.070007,181.430634,64.012688,46.822533,78.876663,5859.657715,74.912086,118.301926,71.93,93.665474,26.10446
36.890507,165.880005,1010.27002,182.253708,63.242416,46.207985,77.111382,5859.657715,75.840553,118.120979,74,93.665474,25.900518
35.460018,158.029999,978.309998,183.129807,63.601273,46.561558,76.476974,5859.657715,77.63501,119.007675,71.463997,92.174072,26.732594
34.612671,151.440002,964.909973,183.536942,63.968929,47.260288,76.394226,5859.657715,77.652878,119.270073,71.802002,91.140823,26.675491
34.891159,152.720001,980.789978,185.059128,64.161507,47.378136,76.578117,5859.657715,77.911781,119.451042,75.190002,92.680954,26.577602
34.550785,152.199997,976.469971,185.855591,64.327797,47.942165,76.458595,5859.657715,77.751076,120.129639,76.132004,92.914909,26.667334
34.343712,151.759995,964.169983,186.988403,63.986431,47.908485,77.166542,5859.657715,77.28685,120.373909,75.068001,91.793922,26.765224
33.862915,152.380005,987.710022,188.714096,62.918526,47.70644,78.793915,5859.657715,76.938675,121.559219,74.279999,91.793922,26.895746
34.831646,153.399994,995.169983,188.820297,62.813507,47.327625,78.60083,5596.466797,78.626007,121.305847,73.959999,92.398262,27.099689
34.515095,152.050003,992.590027,188.820297,62.227009,47.285526,79.161674,5742.259766,78.134964,121.441589,74.447998,91.998611,27.377048
34.71978,155.029999,1002.22998,188.377823,61.693073,46.65416,78.076767,5742.259766,77.77787,122.065895,75.279999,92.154587,27.638096
34.662663,154.889999,1001.299988,187.811386,61.631805,46.149052,77.626251,5651.045898,77.688576,123.097351,76.522003,91.57946,27.784927
34.817364,158.020004,1003.73999,188.413208,61.763088,46.536304,77.994026,5651.045898,77.545753,123.44117,76.690002,93.168343,27.874664
34.707886,157.5,993.97998,188.15654,62.139484,47.546505,81.064873,5651.045898,77.884995,123.359741,75.498001,92.817413,27.768616
34.210415,151.029999,976.780029,185.652084,60.695206,47.134007,82.039444,5651.045898,78.608147,122.156349,72.473999,92.505501,27.548357
34.710258,153.410004,990.330017,186.395416,60.861511,47.82431,81.873955,5651.045898,80.188324,121.079643,74.248001,93.801941,27.532045
34.198517,150.089996,975.929993,183.944016,60.126232,47.124653,80.632736,5450.992188,81.375717,120.011993,72.150002,92.037598,27.434153
34.279442,149.410004,968,184.244934,60.800243,46.626122,80.173035,5450.992188,81.598907,119.695328,72.321999,91.413757,27.40152
34.155678,146.169998,953.659973,185.696289,60.187504,47.361237,79.897209,5450.992188,83.259621,120.247269,70.524002,90.994606,27.589151
34.296112,147.610001,971.400024,185.634354,59.259659,46.651459,78.591637,5371.68457,84.094444,120.916794,65.417999,91.637955,27.442308
33.972404,146.25,965.140015,184.094467,58.25304,45.738884,78.288231,5371.68457,83.82515,119.90345,61.765999,90.897133,27.099689
34.317524,150.179993,978.76001,185.483917,58.226765,46.21207,78.223877,5371.68457,84.247063,119.921524,62.644001,91.550232,27.205738
34.526985,152.669998,996.469971,186.28035,57.65781,45.291035,78.986992,5371.68457,83.654579,119.025795,63.209999,92.690704,27.254683
34.638855,154.330002,994.130005,185.545837,57.193886,45.536079,78.701973,5371.68457,83.331421,118.736244,65.444,93.00264,27.058901
34.688847,158.75,1006.51001,186.997253,57.544022,46.195168,80.025925,5371.68457,83.044174,119.641022,65.903999,93.753204,27.099689
35.17202,158.210007,1000.630005,186.811386,57.789108,46.58387,79.915596,5185.683594,83.573784,119.306267,64.681999,93.519249,27.148636
35.4743,161.119995,1001.809998,187.413177,58.10424,47.530243,80.108681,5185.683594,82.81076,119.975807,65.556,94.484283,27.271
35.598072,161.699997,1010.039978,187.333527,58.428093,47.724602,79.832855,5185.683594,82.038765,119.568634,63.914001,94.38681,27.124163
35.721855,183.600006,1024.449951,187.006088,57.999191,47.809109,79.814461,5185.683594,81.751503,121.658722,65.648003,95.117882,27.213896
35.945583,183.860001,1026.869995,187.705215,58.077972,48.299183,80.228203,5185.683594,81.868202,122.337334,65.052002,95.770981,27.425993
35.783726,183.600006,1028.699951,188.014954,58.428093,48.434368,80.623543,5185.683594,81.868202,123.567841,65.984001,95.634514,27.360733
35.767059,188.539993,1025.670044,186.873352,58.8395,48.425938,80.540794,5185.683594,81.589928,122.427803,65.68,97.086914,27.311787
36.200256,187.910004,1038.949951,185.846771,58.498116,48.307632,79.602997,5296.667969,81.940018,120.346794,68.503998,97.837479,27.181271
36.354965,186.970001,1039.869995,176.457047,59.145855,48.527321,79.566216,5240.375,83.304489,119.324371,67.919998,97.467072,27.001795
36.52634,189.080002,1052.800049,176.138458,58.918278,48.941376,79.391533,5240.375,82.523514,118.482887,68.769997,98.305374,26.830482
35.83609,182.679993,1046,177.041168,59.242157,48.966717,77.598671,5156.003906,82.182396,118.374321,66.891998,97.057671,26.920219
35.583794,184.039993,1020.039978,176.749115,59.215893,48.510452,77.506729,5156.003906,81.940018,119.297234,67.014,96.648262,27.042583
35.400517,181.660004,987.780029,178.032333,59.522255,48.39172,77.497543,5156.003906,82.406799,120.084389,64.694,97.04792,27.050743
35.714703,182.029999,996.190002,179.811127,59.04958,48.968414,78.049187,5156.003906,83.510971,119.894379,63.914001,98.324867,26.985481
37.402245,180.740005,995.890015,181.784668,59.032074,48.425621,78.104347,5156.003906,83.582779,119.57769,65.178001,98.724525,27.117279
37.028561,179.229996,986.919983,183.740479,61.588032,48.374756,78.279037,5156.003906,83.035187,120.654396,69.417999,98.051941,27.537384
37.223736,180.270004,987.580017,183.767029,60.940292,48.722466,78.481308,5156.003906,84.076477,120.500587,71.382004,98.34436,27.710367
37.799747,181.330002,992.27002,183.581192,61.369205,48.722466,78.665192,5156.003906,84.399673,120.211052,71.033997,98.929214,27.438534
38.102028,178.360001,989.840027,182.687347,60.590164,48.595253,78.214684,5156.003906,84.094444,119.677238,73.043999,98.724525,27.413824
38.335281,175.779999,982.01001,182.731598,60.432602,48.747917,78.545662,5156.003906,83.959793,120.54583,72.706001,98.42234,27.553856
37.114235,169.139999,956.919983,182.510361,60.178761,48.357803,77.745773,5156.003906,82.756912,120.419159,71.080002,96.979683,27.529146
37.630375,171.399994,967.98999,182.289093,60.23127,47.899826,77.350426,5156.003906,82.065697,120.428223,71.573997,97.564537,27.389112
38.196697,171,983.299988,183.519211,61.150368,48.612221,77.957245,5156.003906,83.026222,120.772026,72.760002,99.299629,27.438534
38.614857,168.5,982.73999,183.351089,61.106598,48.315395,77.433174,5240.375,83.241653,120.681549,72.466003,100.040459,27.496195
38.459545,169.979996,978.179993,184.005981,61.33419,48.85817,77.681419,5240.375,82.667145,121.396339,72.582001,100.875229,27.479721
37.721176,166.089996,960.570007,181.731567,61.360435,48.501965,77.102188,5156.003906,81.374481,120.373909,70.384003,99.742668,27.141991
37.635151,166.539993,958.469971,180.120865,61.229149,48.213631,77.010246,5156.003906,81.455276,120.002953,69.491997,100.084396,26.911346
37.565865,166.759995,953.289978,181.02359,61.447975,49.087147,77.681419,5156.003906,81.356537,120.744888,67.571999,100.777588,26.985485
38.17997,169.339996,966.900024,181.828918,61.272903,48.663109,78.141129,5156.003906,82.191353,121.87587,68.269997,101.607468,27.306736
38.227753,169.059998,958,180.391449,61.194149,49.273716,77.929657,5156.003906,82.2901,120.156746,70.554001,100.738548,27.380877
38.058105,168.130005,952.450012,179.901917,59.443474,48.76487,77.304466,5156.003906,82.155464,120.238174,70.585999,100.777588,27.372639
38.199085,165.949997,945.26001,179.910828,59.268414,49.222847,77.304466,5156.003906,82.487602,119.901291,69.610001,100.90451,27.504433
38.58379,167.119995,946.02002,180.204544,58.454365,48.518936,77.230896,5156.003906,82.227287,119.955925,69.132004,101.324333,27.570333
38.927891,168.809998,954.059998,180.613968,58.034206,48.45956,77.874496,5253.827148,81.778435,120.383904,69.472,101.314568,27.595043
39.033031,174.690002,967.590027,181.299316,58.290131,48.452755,77.34124,5343.494629,81.966949,119.345863,70.636002,101.275536,27.553856
39.188347,174.710007,980.599976,181.860062,57.769447,48.997551,77.929657,5343.494629,81.589928,120.529572,71.18,101.070496,27.94101
39.200302,174.740005,978.25,181.183594,57.760624,49.25293,77.387207,5343.494629,82.317024,119.309433,71.080002,101.441505,27.973963
38.729561,174.520004,965.27002,178.887238,58.599018,49.644501,77.571091,5343.494629,80.351143,118.280533,69.917999,100.572563,27.842161
38.688931,179.25,967.799988,179.8396,59.869843,49.525314,77.469955,5343.494629,80.889717,118.981644,68.905998,100.738548,27.998676
38.533619,179,979.469971,181.984695,59.790409,49.976486,78.177902,5323.123535,79.471405,120.365677,70.122002,102.085876,27.998676
37.905174,176.419998,965.900024,183.079498,60.408161,50.504261,78.269836,5323.123535,79.37265,119.263901,68.68,101.958961,28.089283
